date,open_price,close_price,avg_volume
2023-02-25,23.05835270436486,23.05835270436486,649161438.3791043
2023-02-26,22.410354409005556,22.410354409005556,582781483.0965183
2023-02-27,23.2309130687567,23.2309130687567,447765032.4162541
2023-02-28,22.693578143913324,22.693578143913324,515693154.2203986
2023-03-01,21.915750684020768,21.915750684020768,353854572.7492246
2023-03-02,22.505797650327754,22.505797650327754,368841392.13948405
2023-03-03,21.97401655702821,21.97401655702821,331963626.27965164
2023-03-04,21.406769225209032,21.406769225209032,498070582.62262857
2023-03-05,20.955534666423198,20.955534666423198,254558509.36512622
2023-03-06,21.002570684743905,21.002570684743905,269435912.69715065
2023-03-07,20.630964332653576,20.630964332653576,325982714.8101539
2023-03-08,20.272742155068944,20.272742155068944,397969144.7396385
2023-03-09,18.427916426509864,18.427916426509864,654065004.8333755
2023-03-10,17.333062116446644,17.333062116446644,817533089.0492163
2023-03-11,18.212698187615544,18.212698187615544,988470037.0370774
2023-03-12,18.068481612784193,18.068481612784193,671121164.8535483
2023-03-13,20.33815687662464,20.33815687662464,766795515.8276222
2023-03-14,20.37708065182474,20.37708065182474,1115385621.1475735
2023-03-15,20.979934755407683,20.979934755407683,1216812986.3855429
2023-03-16,19.336400031117087,19.336400031117087,891834503.6819715
2023-03-17,19.83281185840033,19.83281185840033,505612446.9622918
2023-03-18,21.644627640065494,21.644627640065494,746567229.3004439
2023-03-19,21.3174625685989,21.3174625685989,984171481.07422
2023-03-20,22.022111232219224,22.022111232219224,671444269.1507742
2023-03-21,22.322024083945994,22.322024083945994,1214980639.4615438
2023-03-22,22.74020634944038,22.74020634944038,725964027.5931699
2023-03-23,21.578068068860432,21.578068068860432,914736382.9514166
2023-03-24,22.306155317675998,22.306155317675998,538469214.2199258
2023-03-25,20.77377095038958,20.77377095038958,635693408.6530313
2023-03-26,20.593698856407208,20.593698856407208,387073479.37430376
2023-03-27,20.982289382374262,20.982289382374262,326327791.34329385
2023-03-28,19.9575402149083,19.9575402149083,406232834.8456671
2023-03-29,20.499340517704876,20.499340517704876,400868517.6234316
2023-03-30,21.13233391276909,21.13233391276909,422168351.8303799
2023-03-31,20.574404775975303,20.574404775975303,532520991.04108644
2023-04-01,21.205401851519337,21.205401851519337,415947399.7233951
2023-04-02,21.083500216310668,21.083500216310668,251948585.428472
2023-04-03,20.565439368841062,20.565439368841062,250939723.33480495
2023-04-04,20.436690295056867,20.436690295056867,529752910.7331683
2023-04-05,20.92110064061127,20.92110064061127,348472966.7851743
2023-04-06,20.982374355205106,20.982374355205106,361878192.5535392
2023-04-07,20.609002527101183,20.609002527101183,271953094.7888084
2023-04-08,20.483785300410602,20.483785300410602,208769926.08216602
2023-04-09,20.042581304598304,20.042581304598304,229345793.28866065
2023-04-10,20.30433669084828,20.30433669084828,195652671.40967616
2023-04-11,20.875123146348265,20.875123146348265,243051082.7697442
2023-04-12,23.005654690114106,23.005654690114106,1081779112.3649075
2023-04-13,23.830532666421693,23.830532666421693,1370531367.9251795
2023-04-14,24.42771024521707,24.42771024521707,666066820.0916648
2023-04-15,24.77371399717611,24.77371399717611,825834920.5602269
2023-04-16,24.076086968961334,24.076086968961334,387945854.00479144
2023-04-17,25.295764682293626,25.295764682293626,514890126.18420947
2023-04-18,24.582472271741043,24.582472271741043,910595768.7039962
2023-04-19,24.828831956308186,24.828831956308186,558944406.0314553
2023-04-20,22.66921834829298,22.66921834829298,974039298.9106188
2023-04-21,22.17878507364592,22.17878507364592,712597030.0493151
2023-04-22,21.256329975789992,21.256329975789992,527655622.1631929
2023-04-23,21.85149833032492,21.85149833032492,249197740.8361164
2023-04-24,21.49927294670662,21.49927294670662,348355516.8754679
2023-04-25,21.388123623341926,21.388123623341926,401676853.0626663
2023-04-26,21.93961247225034,21.93961247225034,409777211.6820076
2023-04-27,21.25624752923348,21.25624752923348,778775424.108569
2023-04-28,22.337864023679735,22.337864023679735,588617917.5009629
2023-04-29,23.374818189016118,23.374818189016118,571324657.1728787
2023-04-30,23.12840167422879,23.12840167422879,419332790.79053307
2023-05-01,22.998321615708303,22.998321615708303,425241774.7039137
2023-05-02,22.00748575266789,22.00748575266789,505839771.41452694
2023-05-03,22.262824662378538,22.262824662378538,326717891.1492143
2023-05-04,22.21964186016809,22.21964186016809,493483012.2385331
2023-05-05,21.741800973800856,21.741800973800856,330851121.9196332
2023-05-06,22.81860623219127,22.81860623219127,495492869.2605281
2023-05-07,21.986706406341238,21.986706406341238,387964991.34185696
2023-05-08,22.002452285817817,22.002452285817817,341580978.5898679
2023-05-09,20.65668464098513,20.65668464098513,647060628.2950592
2023-05-10,20.656981167558687,20.656981167558687,318980320.96681505
2023-05-11,20.975704627626367,20.975704627626367,525984506.46583825
2023-05-12,20.25440267119237,20.25440267119237,428549097.3925601
2023-05-13,20.920162303818756,20.920162303818756,397702422.40830547
2023-05-14,20.899582667518416,20.899582667518416,252119905.38455606
2023-05-15,20.936961536705592,20.936961536705592,211874592.44175723
2023-05-16,21.037748291765592,21.037748291765592,339745928.0609949
2023-05-17,20.686212717829434,20.686212717829434,338232379.0015512
2023-05-18,21.058205359893172,21.058205359893172,332798485.4910487
2023-05-19,20.34519578780548,20.34519578780548,325479692.16594124
2023-05-20,20.351526847180452,20.351526847180452,159063269.00987265
2023-05-21,20.269684813481774,20.269684813481774,129666227.92747962
2023-05-22,19.630800782887565,19.630800782887565,236865558.0071539
2023-05-23,19.558762789709252,19.558762789709252,245317080.64974216
2023-05-24,20.04690938871374,20.04690938871374,293341170.1322027
2023-05-25,19.214323127332815,19.214323127332815,317110913.7217349
2023-05-26,19.25614469626469,19.25614469626469,231050352.92165512
2023-05-27,19.36699951306376,19.36699951306376,181186113.21084023
2023-05-28,20.405231600621736,20.405231600621736,209249088.6518294
2023-05-29,20.815122816700484,20.815122816700484,319936574.8104172
2023-05-30,20.57365784393182,20.57365784393182,263476675.879753
2023-05-31,21.24838739611184,21.24838739611184,390015607.56853145
2023-06-01,20.82042686685682,20.82042686685682,264038937.441645
2023-06-02,20.512888560566594,20.512888560566594,229620968.9783873
2023-06-03,21.257126169627412,21.257126169627412,262878676.0490332
2023-06-04,21.148206267732874,21.148206267732874,159566542.16562247
2023-06-05,21.869750120036684,21.869750120036684,372653389.2570282
2023-06-06,20.082497255511015,20.082497255511015,663116037.0576035
2023-06-07,20.399316366367188,20.399316366367188,490820421.98380524
2023-06-08,18.64940911323256,18.64940911323256,412771478.26392466
2023-06-09,18.91886786249937,18.91886786249937,295929574.27186555
2023-06-10,17.319852048307002,17.319852048307002,511958399.05938685
2023-06-11,15.712291030595962,15.712291030595962,1409006890.3433423
2023-06-12,15.552165715300829,15.552165715300829,495437298.97303975
2023-06-13,15.219121441698295,15.219121441698295,431328719.29389066
2023-06-14,14.996084137168715,14.996084137168715,403335227.95252687
2023-06-15,14.511891316589251,14.511891316589251,327310831.82671124
2023-06-16,14.741774826096673,14.741774826096673,371929576.69780713
2023-06-17,15.305652843805758,15.305652843805758,256057658.1759769
2023-06-18,15.626354272653252,15.626354272653252,218008809.31199142
2023-06-19,15.434485233897272,15.434485233897272,155673889.3726953
2023-06-20,16.038762253116875,16.038762253116875,150009939.35791972
2023-06-21,16.625143403026637,16.625143403026637,248748774.3427503
2023-06-22,17.263202092310653,17.263202092310653,315268431.8778776
2023-06-23,16.645392580230443,16.645392580230443,295506781.44293725
2023-06-24,17.100927585909893,17.100927585909893,328345333.92381984
2023-06-25,16.63062758389679,16.63062758389679,235858972.60968322
2023-06-26,16.96011970924781,16.96011970924781,212892011.92185184
2023-06-27,16.284012804480415,16.284012804480415,246629750.07322228
2023-06-28,16.60408750457774,16.60408750457774,232332350.0357121
2023-06-29,15.996424735598712,15.996424735598712,301702745.20938724
2023-06-30,17.998439800632905,17.998439800632905,635900925.9452425
2023-07-01,18.93035984897103,18.93035984897103,828667787.0041169
2023-07-02,18.612769704794168,18.612769704794168,280718699.5696731
2023-07-03,19.44673332510388,19.44673332510388,474851803.7888158
2023-07-04,19.20521438307814,19.20521438307814,280766166.6517864
2023-07-05,19.218958872995298,19.218958872995298,303069428.56264853
2023-07-06,18.972151107472232,18.972151107472232,234904855.4249562
2023-07-07,19.919047781939852,19.919047781939852,849101386.5457045
2023-07-08,21.43877643006556,21.43877643006556,827536919.6324662
2023-07-09,21.896701111607186,21.896701111607186,596483861.204096
2023-07-10,21.351397376477994,21.351397376477994,364524219.78723484
2023-07-11,21.302647128052204,21.302647128052204,508301719.13718027
2023-07-12,22.068233989934726,22.068233989934726,431275744.9396116
2023-07-13,21.997627799970363,21.997627799970363,553660968.112081
2023-07-14,25.990368470421153,25.990368470421153,1191586017.5250535
2023-07-15,26.708371434451514,26.708371434451514,2112669368.826929
2023-07-16,27.351375942539022,27.351375942539022,1182553641.312105
2023-07-17,27.365079998210923,27.365079998210923,747993415.8682022
2023-07-18,26.861798043195297,26.861798043195297,1008258072.1988822
2023-07-19,25.526176388954614,25.526176388954614,690701365.242011
2023-07-20,26.353311684653363,26.353311684653363,591575595.4536291
2023-07-21,25.3350693194684,25.3350693194684,586428471.61985
2023-07-22,25.58950999514426,25.58950999514426,426785949.9273866
2023-07-23,24.45678468463933,24.45678468463933,325886121.21608216
2023-07-24,24.773703505475776,24.773703505475776,345569811.4364157
2023-07-25,23.422633571179617,23.422633571179617,517091585.3710577
2023-07-26,23.267716629540782,23.267716629540782,362056307.62913954
2023-07-27,25.1519878372353,25.1519878372353,682755887.4427278
2023-07-28,25.093488053679394,25.093488053679394,493788462.55482113
2023-07-29,24.825803970620775,24.825803970620775,354454914.9621894
2023-07-30,25.16504796989767,25.16504796989767,266002736.55053675
2023-07-31,24.266784359176683,24.266784359176683,354202895.00340414
2023-08-01,23.75665877952372,23.75665877952372,401006374.0008301
2023-08-02,23.92554655853081,23.92554655853081,433930052.9370583
2023-08-03,23.134812664080517,23.134812664080517,426945357.6898426
2023-08-04,22.654451935469393,22.654451935469393,375514604.6347747
2023-08-05,22.809920321126338,22.809920321126338,387384158.1790491
2023-08-06,22.62509186558245,22.62509186558245,256370671.0600972
2023-08-07,23.16031151415157,23.16031151415157,338171013.5108157
2023-08-08,23.05200017950495,23.05200017950495,386012925.76220214
2023-08-09,24.203816824917432,24.203816824917432,561549883.4110975
2023-08-10,24.384610250755937,24.384610250755937,458039680.48740876
2023-08-11,24.61887321060917,24.61887321060917,352124557.44548595
2023-08-12,24.57980986376842,24.57980986376842,337807060.84393805
2023-08-13,24.891819066984105,24.891819066984105,277306903.1224978
2023-08-14,24.223294007901522,24.223294007901522,278182091.4448637
2023-08-15,25.14772487652887,25.14772487652887,388025853.4511116
2023-08-16,23.875641318375827,23.875641318375827,452521516.469082
2023-08-17,22.846367700285874,22.846367700285874,495294920.8187228
2023-08-18,21.646961802699884,21.646961802699884,656412528.1823697
2023-08-19,21.330196240480664,21.330196240480664,412220153.69078887
2023-08-20,21.878330239316607,21.878330239316607,254181454.34625465
2023-08-21,21.747537100837746,21.747537100837746,199999876.15221682
2023-08-22,21.20210914644501,21.20210914644501,350405754.29350466
2023-08-23,20.55389205635584,20.55389205635584,424951194.90933454
2023-08-24,21.672558527450196,21.672558527450196,427963737.73245025
2023-08-25,21.02615201908747,21.02615201908747,333451385.7319252
2023-08-26,20.392834533596297,20.392834533596297,282555497.36793965
2023-08-27,20.27381527104058,20.27381527104058,152284092.6245007
2023-08-28,20.781187138711672,20.781187138711672,188402423.45091224
2023-08-29,20.562540137575354,20.562540137575354,220500272.41120887
2023-08-30,21.756889820182593,21.756889820182593,532103194.01834327
2023-08-31,20.840938892992455,20.840938892992455,325877638.4482804
2023-09-01,19.73118602186944,19.73118602186944,400346096.9059848
2023-09-02,19.339387541129707,19.339387541129707,315356701.07955533
2023-09-03,19.46854293968664,19.46854293968664,211960136.35665137
2023-09-04,19.57639006334943,19.57639006334943,180893228.87571305
2023-09-05,19.491905828235154,19.491905828235154,252214726.68620986
2023-09-06,20.270462383722805,20.270462383722805,411485050.0616829
2023-09-07,19.625034431663497,19.625034431663497,337212061.34614104
2023-09-08,19.887886504760793,19.887886504760793,268560276.5563723
2023-09-09,19.59598499714458,19.59598499714458,241627736.94050872
2023-09-10,19.440479779530477,19.440479779530477,113878317.5432121
2023-09-11,18.241559982955604,18.241559982955604,555163596.9224107
2023-09-12,17.705129864271623,17.705129864271623,400434707.3776181
2023-09-13,17.94444618355289,17.94444618355289,389593246.32070786
2023-09-14,18.403573351427394,18.403573351427394,390062108.0243038
2023-09-15,18.829900592345915,18.829900592345915,369004294.7870687
2023-09-16,19.17312182700796,19.17312182700796,220573537.50007787
2023-09-17,19.126902793634855,19.126902793634855,148168222.59819412
2023-09-18,18.803112818374224,18.803112818374224,124252102.72247562
2023-09-19,19.64014703071697,19.64014703071697,352014217.12332475
2023-09-20,20.04209873431388,20.04209873431388,290189000.34149134
2023-09-21,20.287247895504184,20.287247895504184,262866309.89747557
2023-09-22,19.470117691401224,19.470117691401224,292386180.04326856
2023-09-23,19.437726515592722,19.437726515592722,202514150.67340213
2023-09-24,19.47116415036064,19.47116415036064,118397178.4958432
2023-09-25,19.351752066049695,19.351752066049695,127718771.41655114
2023-09-26,19.394881050820743,19.394881050820743,185810718.58044255
2023-09-27,19.01708701773738,19.01708701773738,206867879.9211672
2023-09-28,19.12786529422154,19.12786529422154,240306166.06628406
2023-09-29,19.94620329719107,19.94620329719107,292672977.9767457
2023-09-30,20.294161364007895,20.294161364007895,261043004.35269776
2023-10-01,21.387052432956956,21.387052432956956,378177852.7042039
2023-10-02,23.88149631052896,23.88149631052896,718136084.2409812
2023-10-03,23.40994675528492,23.40994675528492,761548241.0737458
2023-10-04,23.546636568867523,23.546636568867523,741310161.2129006
2023-10-05,23.14279023721254,23.14279023721254,493664590.5015571
2023-10-06,22.719916973389385,22.719916973389385,397587747.142302
2023-10-07,23.43163795467068,23.43163795467068,496792045.69639635
2023-10-08,23.293820293560618,23.293820293560618,318412075.87768364
2023-10-09,23.24916669447795,23.24916669447795,235111764.89452532
2023-10-10,22.11144636191878,22.11144636191878,400926255.71746325
